paradas, gimnasios, mochila, amplitud, promedio de tiempo, desviaci√≥n estandar de tiempo 
9, 0, 1, 0, 4.86666666667, 2.18682926225
9, 0, 1, 1, 6.13333333333, 1.54344492037
9, 0, 1, 2, 6.0, 1.03279555899
9, 0, 1, 3, 3.86666666667, 1.4079141388
9, 0, 1, 4, 5.13333333333, 1.99555060628
9, 0, 2, 0, 4.2, 1.22202018532
9, 0, 2, 1, 6.06666666667, 1.5260697523
9, 0, 2, 2, 4.13333333333, 1.08730042869
9, 0, 2, 3, 3.6, 1.8903262505
9, 0, 2, 4, 4.46666666667, 1.54344492037
9, 0, 3, 0, 4.53333333333, 2.18682926225
9, 0, 3, 1, 5.8, 2.63818119165
9, 0, 3, 2, 4.6, 2.21509969678
9, 0, 3, 3, 5.2, 1.93907194297
9, 0, 3, 4, 5.13333333333, 1.8208667045
9, 0, 4, 0, 6.73333333333, 2.59401019445
9, 0, 4, 1, 6.06666666667, 1.43604394857
9, 0, 4, 2, 6.86666666667, 1.70749979665
9, 0, 4, 3, 6.66666666667, 1.07496769977
9, 0, 4, 4, 5.0, 1.59164485151
9, 0, 5, 0, 8.26666666667, 1.5260697523
9, 0, 5, 1, 4.73333333333, 2.59401019445
9, 0, 5, 2, 8.33333333333, 1.6996731712
9, 0, 5, 3, 6.33333333333, 1.29957257931
9, 0, 5, 4, 7.73333333333, 1.73076733143
9, 0, 6, 0, 5.93333333333, 2.66999791927
9, 0, 6, 1, 4.8, 1.32664991614
9, 0, 6, 2, 5.73333333333, 2.46215804168
9, 0, 6, 3, 6.53333333333, 1.85711843696
9, 0, 6, 4, 6.26666666667, 1.84270332814
9, 0, 7, 0, 8.53333333333, 2.55255862921
9, 0, 7, 1, 9.53333333333, 2.12498366007
9, 0, 7, 2, 7.13333333333, 2.44585817705
9, 0, 7, 3, 5.13333333333, 1.70749979665
9, 0, 7, 4, 6.33333333333, 2.35702260396
9, 0, 8, 0, 5.6, 2.65329983228
9, 0, 8, 1, 5.93333333333, 1.38884444373
9, 0, 8, 2, 8.13333333333, 2.91814248377
9, 0, 8, 3, 6.26666666667, 3.97436228288
9, 0, 8, 4, 7.53333333333, 1.92757763931
9, 0, 9, 0, 7.8, 2.80950766743
9, 0, 9, 1, 9.13333333333, 1.85711843696
9, 0, 9, 2, 3.33333333333, 1.490711985
9, 0, 9, 3, 5.46666666667, 1.25786415094
9, 0, 9, 4, 8.93333333333, 2.59401019445
9, 1, 0, 0, 9.26666666667, 1.48174071806
9, 1, 0, 1, 5.86666666667, 2.89520676675
9, 1, 0, 2, 7.13333333333, 2.94089933335
9, 1, 0, 3, 7.46666666667, 1.85711843696
9, 1, 0, 4, 8.33333333333, 2.02210011841
9, 1, 1, 0, 9.4, 1.40475383371
9, 1, 1, 1, 7.4, 3.00665927567
9, 1, 1, 2, 8.46666666667, 2.36267268622
9, 1, 1, 3, 9.4, 2.41660919472
9, 1, 1, 4, 8.2, 1.93907194297
9, 1, 2, 0, 7.8, 5.82179811857
9, 1, 2, 1, 6.8, 1.6
9, 1, 2, 2, 6.06666666667, 3.12978522515
9, 1, 2, 3, 8.6, 3.44093010682
9, 1, 2, 4, 5.73333333333, 2.04830553276
9, 1, 3, 0, 10.2, 5.40616931539
9, 1, 3, 1, 7.53333333333, 3.42279937413
9, 1, 3, 2, 7.53333333333, 2.12498366007
9, 1, 3, 3, 5.73333333333, 2.29395340454
9, 1, 3, 4, 5.8, 1.4236104336
9, 1, 4, 0, 6.53333333333, 2.6549743669
9, 1, 4, 1, 10.4666666667, 3.46153466287
9, 1, 4, 2, 7.73333333333, 2.9769484749
9, 1, 4, 3, 8.46666666667, 2.33428552
9, 1, 4, 4, 9.26666666667, 4.72534537245
9, 1, 5, 0, 9.33333333333, 3.35989417823
9, 1, 5, 1, 6.06666666667, 2.14372469211
9, 1, 5, 2, 4.46666666667, 2.15612821717
9, 1, 5, 3, 6.66666666667, 3.47690794944
9, 1, 5, 4, 8.2, 2.94844591833
9, 1, 6, 0, 9.8, 4.36959189551
9, 1, 6, 1, 8.53333333333, 4.33384612351
9, 1, 6, 2, 11.0666666667, 1.94821855949
9, 1, 6, 3, 12.0, 2.92118697336
9, 1, 6, 4, 11.3333333333, 2.14993539955
9, 1, 7, 0, 7.4, 2.89367125523
9, 1, 7, 1, 12.7333333333, 2.29395340454
9, 1, 7, 2, 7.53333333333, 2.33428552
9, 1, 7, 3, 8.06666666667, 2.71947707392
9, 1, 7, 4, 10.7333333333, 2.71947707392
9, 1, 8, 0, 11.0666666667, 4.63992337101
9, 1, 8, 1, 9.4, 3.77359245282
9, 1, 8, 2, 10.8, 3.14536696322
9, 1, 8, 3, 13.3333333333, 3.11269800798
9, 1, 8, 4, 8.26666666667, 3.06521704869
9, 1, 9, 0, 11.2666666667, 3.85515527861
9, 1, 9, 1, 17.1333333333, 3.15946549629
9, 1, 9, 2, 7.2, 3.01551543411
9, 1, 9, 3, 10.9333333333, 3.53018727863
9, 1, 9, 4, 9.46666666667, 2.6549743669
9, 2, 0, 0, 10.6, 2.67830792355
9, 2, 0, 1, 8.4, 2.84722086721
9, 2, 0, 2, 8.33333333333, 3.82390143992
9, 2, 0, 3, 7.0, 2.52982212813
9, 2, 0, 4, 10.2666666667, 3.08688984074
9, 2, 1, 0, 12.8, 1.32664991614
9, 2, 1, 1, 8.2, 3.37045990927
9, 2, 1, 2, 11.4666666667, 8.05701902415
9, 2, 1, 3, 8.93333333333, 3.12978522515
9, 2, 1, 4, 9.6, 2.84722086721
9, 2, 2, 0, 10.8, 2.63818119165
9, 2, 2, 1, 7.4, 1.70489491367
9, 2, 2, 2, 7.73333333333, 3.0433899228
9, 2, 2, 3, 8.26666666667, 2.23507394857
9, 2, 2, 4, 9.73333333333, 2.43493098237
9, 2, 3, 0, 9.06666666667, 2.81582827759
9, 2, 3, 1, 12.6, 4.39393521421
9, 2, 3, 2, 6.93333333333, 2.01549552771
9, 2, 3, 3, 7.66666666667, 2.05480466766
9, 2, 3, 4, 6.6, 1.40475383371
9, 2, 4, 0, 7.06666666667, 3.35592345297
9, 2, 4, 1, 6.8, 1.83303027798
9, 2, 4, 2, 11.5333333333, 3.32398689662
9, 2, 4, 3, 8.8, 3.16649122321
9, 2, 4, 4, 12.0, 4.28952211791
9, 2, 5, 0, 11.7333333333, 2.32283351869
9, 2, 5, 1, 8.06666666667, 2.64491125665
9, 2, 5, 2, 9.13333333333, 3.79239004089
9, 2, 5, 3, 9.8, 3.03754286664
9, 2, 5, 4, 9.66666666667, 4.15799096787
9, 2, 6, 0, 12.2, 4.38482230731
9, 2, 6, 1, 11.7333333333, 4.50875691171
9, 2, 6, 2, 13.0666666667, 3.62338086445
9, 2, 6, 3, 10.9333333333, 3.92371705855
9, 2, 6, 4, 10.2666666667, 4.23425186885
9, 2, 7, 0, 13.8, 4.92882677047
9, 2, 7, 1, 12.7333333333, 4.23425186885
9, 2, 7, 2, 5.8, 2.71293199325
9, 2, 7, 3, 10.8, 5.38144961883
9, 2, 7, 4, 11.1333333333, 3.7747700445
9, 2, 8, 0, 15.8666666667, 4.34920171475
9, 2, 8, 1, 18.2666666667, 6.07142670401
9, 2, 8, 2, 11.7333333333, 4.61109772421
9, 2, 8, 3, 12.6, 2.24499443206
9, 2, 8, 4, 16.8, 2.63818119165
9, 2, 9, 0, 14.1333333333, 3.98106630049
9, 2, 9, 1, 8.06666666667, 1.91369334592
9, 2, 9, 2, 12.5333333333, 2.41844761963
9, 2, 9, 3, 10.2666666667, 4.58209074065
9, 2, 9, 4, 12.4666666667, 4.84240527929
9, 3, 0, 0, 13.0, 5.7735026919
9, 3, 0, 1, 12.9333333333, 5.2085399959
9, 3, 0, 2, 10.5333333333, 5.07105073486
9, 3, 0, 3, 13.2, 3.76297754445
9, 3, 0, 4, 12.8, 4.5782092569
9, 3, 1, 0, 11.3333333333, 3.29983164554
9, 3, 1, 1, 11.3333333333, 5.14673575083
9, 3, 1, 2, 12.4, 3.62950869035
9, 3, 1, 3, 10.2, 3.31058907145
9, 3, 1, 4, 8.86666666667, 4.86986196473
9, 3, 2, 0, 9.86666666667, 3.3038697849
9, 3, 2, 1, 11.2, 5.46747961435
9, 3, 2, 2, 11.4666666667, 4.20898509804
9, 3, 2, 3, 8.66666666667, 2.84409720103
9, 3, 2, 4, 10.5333333333, 2.96348143612
9, 3, 3, 0, 19.0, 5.00666222814
9, 3, 3, 1, 14.8666666667, 2.70472837001
9, 3, 3, 2, 14.3333333333, 1.490711985
9, 3, 3, 3, 12.3333333333, 4.1419265512
9, 3, 3, 4, 10.9333333333, 5.34748123471
9, 3, 4, 0, 7.93333333333, 2.99925916779
9, 3, 4, 1, 15.2666666667, 6.42356771757
9, 3, 4, 2, 16.2, 4.74973683482
9, 3, 4, 3, 10.1333333333, 3.00813711271
9, 3, 4, 4, 11.7333333333, 3.10841152717
9, 3, 5, 0, 9.46666666667, 2.94089933335
9, 3, 5, 1, 13.9333333333, 2.88598144292
9, 3, 5, 2, 17.7333333333, 5.23407638037
9, 3, 5, 3, 10.8666666667, 4.60241482509
9, 3, 5, 4, 15.6666666667, 5.53373492519
9, 3, 6, 0, 18.3333333333, 5.72324694169
9, 3, 6, 1, 18.1333333333, 6.68198240711
9, 3, 6, 2, 17.0666666667, 7.10367666932
9, 3, 6, 3, 14.6, 6.43739077577
9, 3, 6, 4, 11.1333333333, 3.98106630049
9, 3, 7, 0, 11.0, 4.77493455453
9, 3, 7, 1, 11.2666666667, 4.43421043955
9, 3, 7, 2, 18.2, 3.4486712417
9, 3, 7, 3, 12.8666666667, 4.7870194856
9, 3, 7, 4, 12.7333333333, 3.92371705855
9, 3, 8, 0, 21.0666666667, 6.3083718625
9, 3, 8, 1, 19.2666666667, 5.29737880675
9, 3, 8, 2, 14.9333333333, 4.38887482417
9, 3, 8, 3, 23.7333333333, 8.91789711136
9, 3, 8, 4, 19.6666666667, 8.0553639824
9, 3, 9, 0, 24.4666666667, 5.78350143848
9, 3, 9, 1, 22.5333333333, 5.89764548123
9, 3, 9, 2, 21.4, 5.18716364371
9, 3, 9, 3, 31.0666666667, 9.71916777416
9, 3, 9, 4, 27.4666666667, 6.530611678
9, 4, 0, 0, 16.2, 6.56455126672
9, 4, 0, 1, 18.4666666667, 5.49989898897
9, 4, 0, 2, 23.5333333333, 7.88979650491
9, 4, 0, 3, 12.6666666667, 3.73571352697
9, 4, 0, 4, 13.7333333333, 4.90532590377
9, 4, 1, 0, 12.0, 5.09901951359
9, 4, 1, 1, 16.6, 4.77214137818
9, 4, 1, 2, 18.0, 3.44480284874
9, 4, 1, 3, 12.6, 4.28641264151
9, 4, 1, 4, 14.9333333333, 4.65426924686
9, 4, 2, 0, 13.3333333333, 4.9888765157
9, 4, 2, 1, 19.0, 4.38178046004
9, 4, 2, 2, 10.8666666667, 4.22479453807
9, 4, 2, 3, 17.7333333333, 5.03940031706
9, 4, 2, 4, 12.4666666667, 5.5240886629
9, 4, 3, 0, 13.0666666667, 3.0433899228
9, 4, 3, 1, 13.8, 5.9576281634
9, 4, 3, 2, 15.2666666667, 6.18025529857
9, 4, 3, 3, 9.13333333333, 3.40326640483
9, 4, 3, 4, 14.6666666667, 6.36308799946
9, 4, 4, 0, 17.2666666667, 5.8817986667
9, 4, 4, 1, 16.2666666667, 5.9606114526
9, 4, 4, 2, 15.5333333333, 4.27187182496
9, 4, 4, 3, 21.2, 9.60694193452
9, 4, 4, 4, 16.4, 7.30114146327
9, 4, 5, 0, 17.1333333333, 4.34920171475
9, 4, 5, 1, 17.9333333333, 6.33999649492
9, 4, 5, 2, 22.4666666667, 8.66307617933
9, 4, 5, 3, 10.9333333333, 2.64491125665
9, 4, 5, 4, 20.4, 9.286549413
9, 4, 6, 0, 18.5333333333, 5.35246568311
9, 4, 6, 1, 14.6, 7.71837634048
9, 4, 6, 2, 17.8, 8.61162005664
9, 4, 6, 3, 19.4666666667, 6.80065356336
9, 4, 6, 4, 22.5333333333, 7.7877396521
9, 4, 7, 0, 27.0, 11.6332855777
9, 4, 7, 1, 19.0, 6.09918027279
9, 4, 7, 2, 26.1333333333, 2.33428552
9, 4, 7, 3, 24.1333333333, 5.81797979447
9, 4, 7, 4, 26.0666666667, 9.41252121143
9, 4, 8, 0, 24.3333333333, 8.3559692569
9, 4, 8, 1, 13.6666666667, 3.06956384886
9, 4, 8, 2, 24.8666666667, 6.5203953527
9, 4, 8, 3, 33.9333333333, 8.48894706205
9, 4, 8, 4, 23.8666666667, 6.03176775268
9, 4, 9, 0, 31.5333333333, 6.4793689679
9, 4, 9, 1, 27.4666666667, 5.54817287242
9, 4, 9, 2, 20.1333333333, 7.1448505155
9, 4, 9, 3, 27.5333333333, 9.52097100557
9, 4, 9, 4, 31.3333333333, 6.0736223861
9, 5, 0, 0, 14.9333333333, 8.03713602943
9, 5, 0, 1, 27.4666666667, 4.09661106553
9, 5, 0, 2, 20.4666666667, 7.11680327738
9, 5, 0, 3, 19.1333333333, 5.87499408983
9, 5, 0, 4, 16.4, 7.2461484022
9, 5, 1, 0, 16.8666666667, 7.62335592476
9, 5, 1, 1, 20.7333333333, 7.36176307385
9, 5, 1, 2, 18.8666666667, 4.04749579644
9, 5, 1, 3, 18.0, 4.87168690839
9, 5, 1, 4, 9.26666666667, 1.18133634311
9, 5, 2, 0, 16.6, 6.78036380538
9, 5, 2, 1, 16.6, 6.56048778674
9, 5, 2, 2, 17.8666666667, 5.43895414783
9, 5, 2, 3, 18.4, 4.25519290593
9, 5, 2, 4, 23.7333333333, 9.3841473892
9, 5, 3, 0, 11.2, 6.24179461373
9, 5, 3, 1, 18.4, 8.19593395125
9, 5, 3, 2, 21.2666666667, 4.00777023072
9, 5, 3, 3, 19.6666666667, 6.65999666333
9, 5, 3, 4, 16.4666666667, 2.41844761963
9, 5, 4, 0, 13.4666666667, 4.31843593085
9, 5, 4, 1, 24.0, 5.04645089807
9, 5, 4, 2, 23.1333333333, 11.152677805
9, 5, 4, 3, 16.3333333333, 5.91795760565
9, 5, 4, 4, 19.4, 9.25778951298
9, 5, 5, 0, 20.0666666667, 6.24464214792
9, 5, 5, 1, 26.2, 6.36867333124
9, 5, 5, 2, 34.2666666667, 5.73255808712
9, 5, 5, 3, 15.7333333333, 3.78535188442
9, 5, 5, 4, 38.9333333333, 6.31893099257
9, 5, 6, 0, 29.8, 7.95151977088
9, 5, 6, 1, 14.4, 3.8952963088
9, 5, 6, 2, 30.0666666667, 10.1814646403
9, 5, 6, 3, 30.4, 6.9933301557
9, 5, 6, 4, 26.7333333333, 6.80653280965
9, 5, 7, 0, 29.4666666667, 6.42771775637
9, 5, 7, 1, 20.7333333333, 6.75738279382
9, 5, 7, 2, 22.7333333333, 8.168775238
9, 5, 7, 3, 24.0666666667, 7.49636949166
9, 5, 7, 4, 28.4666666667, 7.04146449414
9, 5, 8, 0, 31.0666666667, 12.9535923803
9, 5, 8, 1, 21.2, 10.2384894719
9, 5, 8, 2, 25.0666666667, 11.304669635
9, 5, 8, 3, 25.1333333333, 13.1699995782
9, 5, 8, 4, 33.8666666667, 7.283466818
9, 5, 9, 0, 32.9333333333, 8.27419012485
9, 5, 9, 1, 27.0666666667, 12.0358723083
9, 5, 9, 2, 24.0, 10.2371871137
9, 5, 9, 3, 26.7333333333, 8.83528280375
9, 5, 9, 4, 22.6, 9.46431895771
9, 6, 0, 0, 20.3333333333, 7.56012933458
9, 6, 0, 1, 25.8, 11.7654862486
9, 6, 0, 2, 23.4666666667, 8.8307543405
9, 6, 0, 3, 24.4666666667, 8.3255964084
9, 6, 0, 4, 22.1333333333, 8.49208782076
9, 6, 1, 0, 18.3333333333, 6.1064628787
9, 6, 1, 1, 18.0666666667, 6.98060806011
9, 6, 1, 2, 18.2, 5.57613964435
9, 6, 1, 3, 20.2666666667, 7.75857948052
9, 6, 1, 4, 22.1333333333, 6.05383257853
9, 6, 2, 0, 24.0666666667, 5.63875478768
9, 6, 2, 1, 26.3333333333, 6.56928881657
9, 6, 2, 2, 22.2666666667, 7.72413245758
9, 6, 2, 3, 30.2, 4.5636242907
9, 6, 2, 4, 30.2666666667, 7.37081331258
9, 6, 3, 0, 29.3333333333, 12.3486391513
9, 6, 3, 1, 24.6666666667, 10.9706679631
9, 6, 3, 2, 14.5333333333, 8.24513324466
9, 6, 3, 3, 20.0666666667, 6.41318087137
9, 6, 3, 4, 24.8666666667, 5.53614386454
9, 6, 4, 0, 29.8666666667, 10.6261731378
9, 6, 4, 1, 21.6666666667, 10.4477536129
9, 6, 4, 2, 29.8666666667, 7.83893416791
9, 6, 4, 3, 39.2666666667, 11.6359595889
9, 6, 4, 4, 20.3333333333, 9.0308114561
9, 6, 5, 0, 33.0, 10.2632028789
9, 6, 5, 1, 27.6, 8.06473806146
9, 6, 5, 2, 25.1333333333, 6.85921926234
9, 6, 5, 3, 23.6, 7.70973410696
9, 6, 5, 4, 23.2, 9.84005420039
9, 6, 6, 0, 38.0666666667, 7.36176307385
9, 6, 6, 1, 35.4666666667, 12.0159153718
9, 6, 6, 2, 44.1333333333, 8.56245032427
9, 6, 6, 3, 22.7333333333, 12.3151216893
9, 6, 6, 4, 21.6, 12.5475097131
9, 6, 7, 0, 20.1333333333, 10.3335483849
9, 6, 7, 1, 38.6666666667, 10.9036181559
9, 6, 7, 2, 40.6, 0.489897948557
9, 6, 7, 3, 31.9333333333, 11.681704594
9, 6, 7, 4, 36.8, 5.50393798415
9, 6, 8, 0, 28.0, 14.9799866489
9, 6, 8, 1, 27.6666666667, 10.9767430911
9, 6, 8, 2, 29.4666666667, 12.4411503577
9, 6, 8, 3, 38.8666666667, 9.4224318635
9, 6, 8, 4, 31.2, 8.97552226893
9, 6, 9, 0, 26.4666666667, 10.9536396792
9, 6, 9, 1, 42.6, 6.24819974073
9, 6, 9, 2, 37.2, 10.5527247666
9, 6, 9, 3, 19.3333333333, 10.0840908806
9, 6, 9, 4, 33.5333333333, 13.7930739463
9, 7, 0, 0, 34.8, 9.39645323158
9, 7, 0, 1, 20.1333333333, 7.24676172891
9, 7, 0, 2, 28.4666666667, 11.8144920425
9, 7, 0, 3, 32.0, 6.83130051064
9, 7, 0, 4, 14.7333333333, 1.98214249964
9, 7, 1, 0, 19.7333333333, 11.1741765792
9, 7, 1, 1, 29.2, 7.20370275159
9, 7, 1, 2, 31.4, 10.5754432531
9, 7, 1, 3, 37.4, 6.25886038615
9, 7, 1, 4, 14.4666666667, 6.66199836552
9, 7, 2, 0, 27.2, 9.61387885646
9, 7, 2, 1, 25.1333333333, 5.36490654366
9, 7, 2, 2, 22.8, 9.9679486355
9, 7, 2, 3, 29.1333333333, 12.1483423652
9, 7, 2, 4, 24.7333333333, 6.55709962983
9, 7, 3, 0, 17.6666666667, 7.53362831281
9, 7, 3, 1, 19.9333333333, 10.8962786716
9, 7, 3, 2, 37.9333333333, 0.249443825785
9, 7, 3, 3, 39.0, 10.3537432844
9, 7, 3, 4, 32.1333333333, 7.63209596958
9, 7, 4, 0, 37.6, 11.1522792887
9, 7, 4, 1, 33.1333333333, 9.30853849371
9, 7, 4, 2, 38.6666666667, 13.675606832
9, 7, 4, 3, 29.5333333333, 12.8315583188
9, 7, 4, 4, 24.2666666667, 11.2869639654
9, 7, 5, 0, 29.8, 7.88416133777
9, 7, 5, 1, 39.2666666667, 6.75738279382
9, 7, 5, 2, 36.8, 7.01617179569
9, 7, 5, 3, 37.1333333333, 6.78101926131
9, 7, 5, 4, 39.6, 12.1918005233
9, 7, 6, 0, 41.8, 13.049648782
9, 7, 6, 1, 37.3333333333, 9.19903376569
9, 7, 6, 2, 25.0, 13.9570770579
9, 7, 6, 3, 46.4, 11.9766439373
9, 7, 6, 4, 36.2, 13.6538150957
9, 7, 7, 0, 42.7333333333, 11.2099162451
9, 7, 7, 1, 37.4666666667, 13.9612161202
9, 7, 7, 2, 33.0, 14.5327216997
9, 7, 7, 3, 36.2666666667, 15.3165125128
9, 7, 7, 4, 42.9333333333, 14.7624147377
9, 7, 8, 0, 38.6, 9.63189147226
9, 7, 8, 1, 36.9333333333, 9.36992825776
9, 7, 8, 2, 37.7333333333, 13.1274098317
9, 7, 8, 3, 27.2, 14.8018016921
9, 7, 8, 4, 35.9333333333, 16.0310809229
9, 7, 9, 0, 40.2, 12.1117023301
9, 7, 9, 1, 40.1333333333, 13.2758762004
9, 7, 9, 2, 38.8, 14.5931490776
9, 7, 9, 3, 39.0, 14.3805424098
9, 7, 9, 4, 24.6, 14.2070405081
9, 8, 0, 0, 37.8666666667, 14.0279086903
9, 8, 0, 1, 39.0666666667, 11.4453289842
9, 8, 0, 2, 44.9333333333, 8.63687186171
9, 8, 0, 3, 39.2666666667, 14.5394482549
9, 8, 0, 4, 37.9333333333, 10.9876698571
9, 8, 1, 0, 38.8, 8.47899365098
9, 8, 1, 1, 40.3333333333, 12.8927197372
9, 8, 1, 2, 32.2666666667, 9.61572785712
9, 8, 1, 3, 23.3333333333, 12.0867236623
9, 8, 1, 4, 30.6, 9.91160935469
9, 8, 2, 0, 25.9333333333, 12.1186724612
9, 8, 2, 1, 35.6, 10.5691374609
9, 8, 2, 2, 38.2666666667, 8.02883691591
9, 8, 2, 3, 37.1333333333, 4.47014789713
9, 8, 2, 4, 36.7333333333, 0.99777530314
9, 8, 3, 0, 26.9333333333, 14.4612893232
9, 8, 3, 1, 45.1333333333, 8.02385332756
9, 8, 3, 2, 41.4666666667, 14.9348213544
9, 8, 3, 3, 46.0, 15.1084965058
9, 8, 3, 4, 45.6, 10.467728184
9, 8, 4, 0, 25.3333333333, 8.646129513
9, 8, 4, 1, 28.0, 9.84547273285
9, 8, 4, 2, 45.3333333333, 11.5969344608
9, 8, 4, 3, 44.4, 10.5375518979
9, 8, 4, 4, 41.9333333333, 16.679195291
9, 8, 5, 0, 37.2666666667, 8.63687186171
9, 8, 5, 1, 38.4, 8.38888153053
9, 8, 5, 2, 45.1333333333, 15.1519709022
9, 8, 5, 3, 23.0666666667, 3.49221356099
9, 8, 5, 4, 46.1333333333, 12.2521653415
9, 8, 6, 0, 29.5333333333, 15.5686294266
9, 8, 6, 1, 41.8666666667, 8.30956610714
9, 8, 6, 2, 43.4, 14.0133269902
9, 8, 6, 3, 31.3333333333, 11.0975472766
9, 8, 6, 4, 32.0666666667, 9.73972392947
9, 8, 7, 0, 32.0666666667, 11.2039675512
9, 8, 7, 1, 46.9333333333, 11.7272711612
9, 8, 7, 2, 40.4, 14.150618361
9, 8, 7, 3, 41.2666666667, 18.37195931
9, 8, 7, 4, 39.9333333333, 13.2084148262
9, 8, 8, 0, 36.5333333333, 11.0686745167
9, 8, 8, 1, 40.8, 13.1919167169
9, 8, 8, 2, 48.6666666667, 9.40685329368
9, 8, 8, 3, 47.6666666667, 14.5541135842
9, 8, 8, 4, 43.2666666667, 11.1801411241
9, 8, 9, 0, 46.9333333333, 11.840420413
9, 8, 9, 1, 48.0666666667, 12.6410266812
9, 8, 9, 2, 47.7333333333, 13.6697557484
9, 8, 9, 3, 27.2666666667, 4.05736641459
9, 8, 9, 4, 20.8, 4.83321838944
